,Unnamed: 0,title,authors,language,categories,averageRating,maturityRating,publisher,publishedDate,pageCount,isbn,price,currency,description,thumbnail
622,622,"The Southern Frontier, 1670-1732",['Verner Winslow Crane'],en,['British'],,NOT_MATURE,,1929,389.0,9780817350826,-1.0,Not for sale,"Previously published: Durham, N.C., Duke University Press, 1928. Includes bibliographical references (p. 335-356) and index.",http://books.google.com/books/content?id=4voBZqHuCIUC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
623,623,"A Dictionarie in Spanish and English, first published ... by R. Percivale ... Now enlarged ... by J. Minsheu ... Hereunto ... is annexed an ample English Dictionarie, ... with the Spanish words ... adjoyned, etc. L.P.",['Richard PERCYVALL'],en,,,NOT_MATURE,,1623,,BL:A0023678505,0.0,Free,N/A,http://books.google.com/books/content?id=CDNS9Uk5d-MC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
624,624,The Booklist,,en,['Books'],,NOT_MATURE,,1960,,0070333335,0.0,Free,N/A,http://books.google.com/books/content?id=qNzgAAAAMAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
625,625,Rhode Island Historical Society Collections,,en,['Local history'],,NOT_MATURE,,1902,,1314364464,-1.0,Not for sale,"Unlike some other reproductions of classic texts (1) We have not used OCR(Optical Character Recognition), as this leads to bad quality books with introduced typos. (2) In books where there are images such as portraits, maps, sketches etc We have endeavoured to keep the quality of these images, so they represent accurately the original artefact. Although occasionally there may be certain imperfections with these old texts, we feel they deserve to be made available for future generations to enjoy.",http://books.google.com/books/content?id=6ughngEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
626,626,Biographical Memoirs,"['National Academy of Sciences', 'Office of the Home Secretary']",en,['Biography & Autobiography'],,NOT_MATURE,National Academies Press,1998-07-01,388.0,1330232933,0.0,Free,"Excerpt from Biographical Memoirs, Vol. 1 According to the rules of the National Academy of Sciences it is the duty of the President, upon the death of any member, to provide for the preparation of a biographical memoir of the deceased, by appointing some member to perform that duty, such memoir being subsequently read at a regular session of the Academy. By direction of the Academy the Home Secretary has collected the memoirs that have been so prepared to the close of 1876, and has published them in the present volume. Others will be printed from time to time, as they are delivered, and will ultimately be combined into similar volumes. About the Publisher Forgotten Books publishes hundreds of thousands of rare and classic books. Find more at www.forgottenbooks.com This book is a reproduction of an important historical work. Forgotten Books uses state-of-the-art technology to digitally reconstruct the work, preserving the original format whilst repairing imperfections present in the aged copy. In rare cases, an imperfection in the original, such as a blemish or missing page, may be replicated in our edition. We do, however, repair the vast majority of imperfections successfully; any imperfections that remain are intentionally left to preserve the state of such historical works.",http://books.google.com/books/content?id=C4xBswEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
627,627,Journal of the Executive Proceedings of the Senate of the United States of America,['United States. Congress. Senate'],en,['Legislative journals'],,NOT_MATURE,,1931,,0656753242,0.0,Free,"Excerpt from Journal of the Executive Proceedings of the Senate of the United States of America, Vol. 74: Seventy-Third Congress, Special Session, From March 4, 1933, to March 6, 1933; Also Seventy-Third Congress, First Session, From March 9, 1933, to June 16, 1933 May25, 1789 - Mar.4, 1805. Dec. - Mar. Dec. 4, 1815 - Mar.3, 1829. Mar. 4, 1829 - Mar. 3, 1837. Mar. 4, 1837 - Sept. 13, 1841. Dec. 6, 1841-mar. 20, 1845. Dec. 1, 1845 - Aug. 14, 1848. Dec. 4, 1848-aug. 31, 1852. Dec. 6, 1852 - Mar. 3, 1855. Dec. 3, 1855 - June 16, 1858. Dec. -aug. 6, 1861. About the Publisher Forgotten Books publishes hundreds of thousands of rare and classic books. Find more at www.forgottenbooks.com This book is a reproduction of an important historical work. Forgotten Books uses state-of-the-art technology to digitally reconstruct the work, preserving the original format whilst repairing imperfections present in the aged copy. In rare cases, an imperfection in the original, such as a blemish or missing page, may be replicated in our edition. We do, however, repair the vast majority of imperfections successfully; any imperfections that remain are intentionally left to preserve the state of such historical works.",http://books.google.com/books/content?id=fyAmtAEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
628,628,Journal of the Executive Proceedings of the Senate,['United States. Congress. Senate'],en,['Legislation'],,NOT_MATURE,,1961,,0260959979,0.0,Free,"Excerpt from The Journal of the Senate, Including the Journal of the Executive Proceedings of the Senate, Vol. 6: Thirteenth Congress, First Session, May-August, 1813 O For the complete list of members of the Senate together with the Executive and Judicial Officers, for the Eleventh through the Fourteenth Congresses, please refer to Volume 1 of this series. About the Publisher Forgotten Books publishes hundreds of thousands of rare and classic books. Find more at www.forgottenbooks.com This book is a reproduction of an important historical work. Forgotten Books uses state-of-the-art technology to digitally reconstruct the work, preserving the original format whilst repairing imperfections present in the aged copy. In rare cases, an imperfection in the original, such as a blemish or missing page, may be replicated in our edition. We do, however, repair the vast majority of imperfections successfully; any imperfections that remain are intentionally left to preserve the state of such historical works.",http://books.google.com/books/content?id=GKkStAEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
629,629,Who Owns Whom,,en,['Corporations'],,NOT_MATURE,,1999,,1853339083,-1.0,Not for sale,"The thirteenth edition of McGregor's Who Owns Whom presents a summary of the annual report of every company listed on the Johannesburg stock exchange, plus those on the stock exchanges of Harare, Windhoek and Gaberone. For each company, the data presented include: ultimate controlling shareholder, shareholders above 1%, directors, addresses of registered offices, nature of business, year end, number of employees, capital structure, financial statistics and ratios, subsidiaries, associated companies and investments. Comprehensive indexes reveal the ownership of approximately 16,000 companies, the share portfolios of major S.African investors, and the cross-directorships of 4000 directors of listed companies. Detailed schedules provide additional data including newly listed companies, companies recently delisted, companies categorised by sector, companies listed by financial year end, company name changes, unit trusts, mines working results, and much more.",http://books.google.com/books/content?id=ssLWQgAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
630,630,Journal of the Executive Proceedings of the Senate of the United States of America,['United States. Congress. Senate'],en,['Legislative journals'],,NOT_MATURE,,,,0656753242,0.0,Free,"Excerpt from Journal of the Executive Proceedings of the Senate of the United States of America, Vol. 74: Seventy-Third Congress, Special Session, From March 4, 1933, to March 6, 1933; Also Seventy-Third Congress, First Session, From March 9, 1933, to June 16, 1933 May25, 1789 - Mar.4, 1805. Dec. - Mar. Dec. 4, 1815 - Mar.3, 1829. Mar. 4, 1829 - Mar. 3, 1837. Mar. 4, 1837 - Sept. 13, 1841. Dec. 6, 1841-mar. 20, 1845. Dec. 1, 1845 - Aug. 14, 1848. Dec. 4, 1848-aug. 31, 1852. Dec. 6, 1852 - Mar. 3, 1855. Dec. 3, 1855 - June 16, 1858. Dec. -aug. 6, 1861. About the Publisher Forgotten Books publishes hundreds of thousands of rare and classic books. Find more at www.forgottenbooks.com This book is a reproduction of an important historical work. Forgotten Books uses state-of-the-art technology to digitally reconstruct the work, preserving the original format whilst repairing imperfections present in the aged copy. In rare cases, an imperfection in the original, such as a blemish or missing page, may be replicated in our edition. We do, however, repair the vast majority of imperfections successfully; any imperfections that remain are intentionally left to preserve the state of such historical works.",http://books.google.com/books/content?id=fyAmtAEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
631,631,All this is Louisiana,['Frances Parkinson Keyes'],en,['Louisiana'],,NOT_MATURE,,1950,317.0,8793659237,-1.0,Not for sale,"Hailed as ""America's first great modern painter of the 20th century"" and ""one of the most intriguing art historical subjects of all time"", Marsden Hartley remains relatively unknown to a European audience. This Louisiana presentation marks the first major retrospective exhibition of his work in Europe in over 60 years. The work of the American painter and poet Marsden Hartley (1877-1943) can be regarded as a bridge between European and American modernism. Hartley lived much of his life nomadically between Europe and the USA, and his travels produced a number of profoundly original groups of works from 1906 until 1943. Among these we can count a series of abstract paintings created with a point of departure in military symbols from the horrors of the First World War; desolate, almost surreal landscapes from New Mexico; feminized figure paintings of muscular working men. Exhibition: Louisiana Museum of Modern Art, Humlebaek, Denmark (19.09.2019-19.01.2020).",http://books.google.com/books/content?id=dAEXygEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
632,632,Southern Writers,"['Joseph M. Flora', 'Amber Vogel']",en,['Reference'],,NOT_MATURE,LSU Press,2006-06-21,504.0,9780807131237,54.05,EUR,"This new edition of Southern Writers assumes its distinguished predecessor's place as the essential reference on literary artists of the American South. Broadly expanded and thoroughly revised, it boasts 604 entries-nearly double the earlier edition's-written by 264 scholars. For every figure major and minor, from the venerable and canonical to the fresh and innovative, a biographical sketch and chronological list of published works provide comprehensive, concise, up-to-date information. Here in one convenient source are the South's novelists and short story writers, poets and dramatists, memoirists and essayists, journalists, scholars, and biographers from the colonial period to the twenty-first century. What constitutes a ""southern writer"" is always a matter for debate. Editors Joseph M. Flora and Amber Vogel have used a generous definition that turns on having a significant connection to the region, in either a personal or literary sense. New to this volume are younger writers who have emerged in the quarter century since the dictionary's original publication, as well as older talents previously unknown or unacknowledged. For almost every writer found in the previous edition, a new biography has been commissioned. Drawn from the very best minds on southern literature and covering the full spectrum of its practitioners, Southern Writers is an indispensable reference book for anyone intrigued by the subject.",http://books.google.com/books/content?id=xxd451POnpYC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
633,633,The Chess Players,['Frances Parkinson Keyes'],en,,4.0,NOT_MATURE,Ishi Press,2015-01-25,544.0,086578079X,0.0,Free,N/A,N/A
634,634,The Career of David Noble,['Frances Parkinson Keyes'],en,['Fiction in English'],,NOT_MATURE,,1921,301.0,0521434696,0.0,Free,A 1997 bibliography of American fiction from 1901-1925.,http://books.google.com/books/content?id=HPYP-a0hjLsC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
635,635,Joy Street,['Frances Parkinson Keyes'],en,,,NOT_MATURE,,2013-10,510.0,9781939214003,10.85,EUR,"Joy Road is the story of four remarkable black women from Woodmere, Georgia (referred to as Bottoms by the locals) and their struggle to survive, to love their men and, to raise their children. As the Great Depression puts forty percent of the country out of work, people sell apples on the streets and comfortable living quarters are traded in for Hoovervilles. Life in the colored section of Woodmere, Georgia reaches rock bottom. RayMyra and Elaine Elliott are sisters. The differences between them is as stark as their skin color. RayMyra, described as Alight bright, almost white,@ leaves their home town for New York City. Passing for white, she marries a South African diamond mine owner, and straddles two worlds, but finds it difficult being a part-time Negro. Elaine, a Ahigh-yella gal@runs away from a love triangle and heads for the stages of Hollywood. Along the way to fame and fortune, she encounters the low-lifes of the road, losing everything she owns, and making her home in a corrugated Kellogg Corn Flakes box. Called Aunt Ella by everyone, the sixty-two year old matriarch has withstood the loss of her children to war, accident, and lynching. Having a life long prejudiced against whites, she takes it upon her shoulders to leave a mark on the world. May Lee, a high school friend of RaeMyra and Elaine with six children and no husband, remains in Bottoms, Georgia, a district south of Atlanta. Making figurines that are not much more than broken glass and glue, and never believing life would give her anything except more children, she and Aunt Ella rebuild both the town and faith in their fellow man. RaeMyra, Elaine, Aunt Ella and May Lee have nothing in common and everything in common. They share friendship, bloodlines and the staunch determination to survive whatever life throws at them. With nowhere to go but up, they reach inside themselves and find the strength to survive just one more day. Joy Road is as thought provoking as the four women who bring it to life. Intensely emotional, Shirley Hailstock=s novel explores the depths of family love, showing that time, distance, and life=s decisions don=t break the bonds of kinship. Prepare to laugh and cry through the pages of Joy Road as this rising star of fiction proves she has a firm place as a new talent in literature.",http://books.google.com/books/content?id=6T4OBQAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
636,636,Apple parers,['Don Thornton'],en,['Antiques & Collectibles'],,NOT_MATURE,Thornton House Pub & Graphics,1997-08,239.0,9781610690942,297.86,EUR,"From the invention of eyeglasses to the Internet, this three-volume set examines the pivotal effects that inventions have had on society, providing a fascinating history of technology and innovations in the United States from the earliest colonization by Europeans to the present. • Encourages readers to consider the tremendous potential impact of advances in science and technology and the ramifications of important inventions on the global market, human society, and even the planet as a whole • Supports eras addressed in the National Standards for American history as well as curricular units on inventions, discoveries, and technological advances • Includes primary documents, a chronology, and section openers that help readers contextualize the content",http://books.google.com/books/content?id=aWGHDwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
637,637,Holstein-Friesian Herd-book,['Holstein-Friesian Association of America'],en,['Cattle'],,NOT_MATURE,,1959,,1342797388,0.0,Free,"This work has been selected by scholars as being culturally important, and is part of the knowledge base of civilization as we know it. This work was reproduced from the original artifact, and remains as true to the original work as possible. Therefore, you will see the original copyright references, library stamps (as most of these works have been housed in our most important libraries around the world), and other notations in the work. This work is in the public domain in the United States of America, and possibly other nations. Within the United States, you may freely copy and distribute this work, as no entity (individual or corporate) has a copyright on the body of the work.As a reproduction of a historical artifact, this work may contain missing or blurred pages, poor pictures, errant marks, etc. Scholars believe, and we concur, that this work is important enough to be preserved, reproduced, and made generally available to the public. We appreciate your support of the preservation process, and thank you for being an important part of keeping this knowledge alive and relevant.",http://books.google.com/books/content?id=X565jgEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
638,638,The Canadian Record of Performance for Purebred Dairy Cattle,['Canada. Dept. of Agriculture. Production Service'],en,['Cattle'],,NOT_MATURE,,1947,,1343747872,-1.0,Not for sale,"This work has been selected by scholars as being culturally important, and is part of the knowledge base of civilization as we know it. This work was reproduced from the original artifact, and remains as true to the original work as possible. Therefore, you will see the original copyright references, library stamps (as most of these works have been housed in our most important libraries around the world), and other notations in the work.This work is in the public domain in the United States of America, and possibly other nations. Within the United States, you may freely copy and distribute this work, as no entity (individual or corporate) has a copyright on the body of the work.As a reproduction of a historical artifact, this work may contain missing or blurred pages, poor pictures, errant marks, etc. Scholars believe, and we concur, that this work is important enough to be preserved, reproduced, and made generally available to the public. We appreciate your support of the preservation process, and thank you for being an important part of keeping this knowledge alive and relevant.",http://books.google.com/books/content?id=u94CjwEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
639,639,"Holstein-Friesian Herd-book, Containing a Record of All Holstein-Friesian Cattle ...",['Holstein-Friesian Association of America'],en,['Cattle'],,NOT_MATURE,,1959,,134460899X,0.0,Free,"This work has been selected by scholars as being culturally important, and is part of the knowledge base of civilization as we know it. This work was reproduced from the original artifact, and remains as true to the original work as possible. Therefore, you will see the original copyright references, library stamps (as most of these works have been housed in our most important libraries around the world), and other notations in the work.This work is in the public domain in the United States of America, and possibly other nations. Within the United States, you may freely copy and distribute this work, as no entity (individual or corporate) has a copyright on the body of the work.As a reproduction of a historical artifact, this work may contain missing or blurred pages, poor pictures, errant marks, etc. Scholars believe, and we concur, that this work is important enough to be preserved, reproduced, and made generally available to the public. We appreciate your support of the preservation process, and thank you for being an important part of keeping this knowledge alive and relevant.",http://books.google.com/books/content?id=oVF5jwEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
640,640,Holstein-Friesian Herd Book,['Holstein-Friesian Association of Canada'],en,['Cattle'],,NOT_MATURE,,1956,,1342797388,0.0,Free,"This work has been selected by scholars as being culturally important, and is part of the knowledge base of civilization as we know it. This work was reproduced from the original artifact, and remains as true to the original work as possible. Therefore, you will see the original copyright references, library stamps (as most of these works have been housed in our most important libraries around the world), and other notations in the work. This work is in the public domain in the United States of America, and possibly other nations. Within the United States, you may freely copy and distribute this work, as no entity (individual or corporate) has a copyright on the body of the work.As a reproduction of a historical artifact, this work may contain missing or blurred pages, poor pictures, errant marks, etc. Scholars believe, and we concur, that this work is important enough to be preserved, reproduced, and made generally available to the public. We appreciate your support of the preservation process, and thank you for being an important part of keeping this knowledge alive and relevant.",http://books.google.com/books/content?id=X565jgEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
641,641,InfoWorld,,en,,,NOT_MATURE,,1988-10-17,106.0,0,-1.0,Not for sale,"InfoWorld is targeted to Senior IT professionals. Content is segmented into Channels and Topic Centers. InfoWorld also celebrates people, companies, and projects.",http://books.google.com/books/content?id=KzAEAAAAMBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
642,642,The Azusa Street Mission and Revival,['Cecil M. Robeck'],en,['History'],4.0,NOT_MATURE,Thomas Nelson,2006-03-04,354.0,9780785217794,8.99,EUR,"In The Azusa Street Mission and Revival, Cecil M. Robeck, Jr. brings to bear expertise from decades of focused study in church history to reveal the captivating story of the Apostolic Faith Mission in Los Angeles, which became known as the Azusa Street Mission. Sometimes the largest blaze begins with the tiniest spark. At the dawn of the twentieth century, William J. Seymour, the son of Louisiana slaves, began meeting with a tiny congregation in a two-story wooden building in downtown Los Angeles. What began as a spontaneous gathering of believers quickly grew into a passionate revival and renewal of the work of the Holy Spirit. The movement spread at breathtaking speed. With little more than a printing press, a trolley stop, and a powerful message, the spiritual fire emanating from the Apostolic Faith Mission on Azusa Street rapidly crossed strict cultural and national borders—into Mexico, Canada, Britain, Scandinavia, Africa, India, and China. Led by William J. Seymour, the revival became the catalyst for the modern Pentecostal movement. Today, the more than 500 million Christians who identify as Pentecostal or Charismatic can trace the roots of their faith to this humble beginning at Azusa Street. The Azusa Street Mission and Revival tells the full story of how this uniquely diverse and inclusive group grew into a powerful movement that forever changed the landscape of Christianity.",http://books.google.com/books/content?id=JDiLDgAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
643,643,InfoWorld,,en,,,NOT_MATURE,,1986-02-10,60.0,0,-1.0,Not for sale,"InfoWorld is targeted to Senior IT professionals. Content is segmented into Channels and Topic Centers. InfoWorld also celebrates people, companies, and projects.",http://books.google.com/books/content?id=KzAEAAAAMBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
644,644,Sammy Keyes and the Search for Snake Eyes,['Wendelin Van Draanen'],en,['Juvenile Fiction'],3.5,NOT_MATURE,Yearling,2008-12-24,320.0,044041900X,8.83,EUR,"""The most winning junior detective ever in teen lit. (Take that, Nancy Drew!)"" —Midwest Children's Book Review Sammy's softball team is in contention for the Junior Slugger's Cup, and all she wants to do is hunker down behind the home plate and catch strikes. But Heather Acosta brings new meaning to the term ""foul ball"" as she schemes to get Sammy kicked off the team. Then Sammy is thrown a wild pitch by a frantic girl at the mall. The girl asks Sammy to watch her bag and dashes off before Sammy discovers that the bag she's left holding contains a baby! When the girl doesn't return, Sammy decides to go find her. A heart-pounding search ensues, and leads to some situations that are definitely not covered in the softball playbook. The Sammy Keyes mysteries are fast-paced, funny, thoroughly modern, and true whodunits. Each mystery is exciting and dramatic, but it's the drama in Sammy's personal life that keeps readers coming back to see what happens next with her love interest Casey, her soap-star mother, and her mysterious father.",http://books.google.com/books/content?id=jJ1lukQoq_sC&printsec=frontcover&img=1&zoom=1&source=gbs_api
645,645,Apple TV Portable Genius,['Guy Hart-Davis'],en,['Computers'],,NOT_MATURE,John Wiley & Sons,2012-12-17,288.0,9781118637340,20.99,EUR,"Get savvy advice and hip tips on using Apple TV The Portable Genius series is all about getting the most from your Apple-inspired digital lifestyle and the popular and inexpensive Apple TV is no exception. With this helpful guide, you'll find important basics on how to stream Internet content from Netflix, Hulu Plus, YouTube, and iTune. In addition, you'll learn how Apple TV fully integrates with both iOS and OS X and acts as a media hub for viewing content from the iPad, iPhone, iPod, and Mac via an HDTV. Covering everything from simply connecting the device to a home entertainment system through setting up accounts and finding content, this handy resource is packed with tips and tricks that are all aimed at helping you get the most from your Apple TV. Offers little-known tips and tricks for streaming movies from popular services to your Apple TV as well as using Apple TV as a media hub Features detailed guidance on wirelessly connecting to personal computers and tablets Highlights ways in which you can take full advantage of AirPlay and iCloud to stream and share content from your computer or iOS device Small and portable, Apple TV Portable Genius is packed with tips and techniques about the things you most want to know about your Apple TV.",http://books.google.com/books/content?id=pufzMQfvyHYC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
646,646,AFPTRC-TN.,,en,,,NOT_MATURE,,195?,,UIUC:30112099967892,0.0,Free,N/A,http://books.google.com/books/content?id=Cu8BT1vIxF8C&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
647,647,AFPTRC-TN.,,en,,,NOT_MATURE,,1955,,UIUC:30112099967892,0.0,Free,N/A,http://books.google.com/books/content?id=Cu8BT1vIxF8C&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
648,648,Advances in Cryptology – EUROCRYPT 2001,['Birgit Pfitzmann'],en,['Computers'],,NOT_MATURE,Springer,2003-06-29,544.0,9783540449874,84.79,EUR,"EUROCRYPT 2001, the 20th annual Eurocrypt conference, was sponsored by the IACR, the International Association for Cryptologic Research, see http://www. iacr. org/, this year in cooperation with the Austrian Computer - ciety (OCG). The General Chair, Reinhard Posch, was responsible for local or- nization, and registration was handled by the IACR Secretariat at the University of California, Santa Barbara. In addition to the papers contained in these proceedings, we were pleased that the conference program also included a presentation by the 2001 IACR d- tinguished lecturer, Andrew Odlyzko, on “Economics and Cryptography” and an invited talk by Silvio Micali, “Zero Knowledge Has Come of Age. ” Furthermore, there was the rump session for presentations of recent results and other (p- sibly satirical) topics of interest to the crypto community, which Jean-Jacques Quisquater kindly agreed to run. The Program Committee received 155 submissions and selected 33 papers for presentation; one of them was withdrawn by the authors. The review process was therefore a delicate and challenging task for the committee members, and I wish to thank them for all the e?ort they spent on it. Each committee member was responsible for the review of at least 20 submissions, so each paper was carefully evaluated by at least three reviewers, and submissions with a program committee member as a (co-)author by at least six.",http://books.google.com/books/content?id=Ie-qCAAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
649,649,Manuals Combined: U.S. Army Special Forces And Navy Operational Obstetrics & Gynecology With Physical Exam Techniques,,en,,,NOT_MATURE,Jeffrey Frank Jones,,4299.0,0,0.0,Free,"Over 4,000 total pages ... Just a SAMPLE of the Contents: OBSTETRICS AND NEWBORN CARE I, 185 pages OBSTETRICS AND NEWBORN CARE II, 260 pages Operational Obstetrics & Gynecology The Health Care of Women in Military Settings 2nd Edition (Standard Version), 259 pages Operational Obstetrics & Gynecology The Health Care of Women in Military Settings 2nd Edition (Field Version), 146 pages MEDICAL EXAMINATIONS AND STANDARDS, 353 pages PHYSICAL EXAMINATION TECHNIQUES, 149 pages GYNECOLOGICAL EXAM presentation, 81 pages GYNECOLOGICAL INFECTIONS AND ABNORMALITIES presentation, 76 pages ASSESSMENT OF PREGNANCY AND ESTIMATING DATE OF DELIVERY presentation, 23 pages REPRODUCTIVE AND DEVELOPMENTAL HAZARDS: A GUIDE FOR OCCUPATIONAL HEALTH PROFESSIONALS, 136 pages MEDICAL SURVEILLANCE PROCEDURES MANUAL AND MEDICAL MATRIX (EDITION 7), 354 pages Sexual Health Primer, 70 pages Fleet Medicine Pocket Reference 1999, 70 pages OCCUPATIONAL MEDICINE FIELD OPERATIONS MANUAL, 120 pages Readiness Guide for Female Airmen, 32 pages",http://books.google.com/books/content?id=U_FIDwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
650,650,AFHRL-TR.,['Air Force Human Resources Laboratory'],en,"['Aeronautics, Military']",,NOT_MATURE,,1968,,UIUC:30112099966191,0.0,Free,N/A,http://books.google.com/books/content?id=KxPdhOvzThsC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
651,651,"Huffed Masculinity. The Female Threat in Cain's ""Double Indemnity""",['Stephan Riedl'],en,['Literary Criticism'],,NOT_MATURE,GRIN Verlag,2017-05-23,17.0,9783668452305,-1.0,Not for sale,"Seminar paper from the year 2016 in the subject English Language and Literature Studies - Literature, grade: 2,0, University of Koblenz-Landau, language: English, abstract: ""Double Indemnity"" was first published in 1935 and affirmed James M. Cain’s status as a novelist. By reading it, one can learn why, but that is not the only observation that can be made. It is noticeable that Phyllis, the Femme Fatale of the story, constantly oversteps the boundaries of her gender, thus posing a threat to men. The question that started this Term Paper was: How much of a threat to patriarchal masculinity is Phyllis and is this threat contained? The thesis is that Phyllis subverts patriarchal masculinity in two spheres, the business sphere and the domestic sphere and by doing this, threatens it. The goal is to look at several instances where she does it and deduct if the threat she poses is contained or not. In order to prove this thesis, a very short overview of the concept of sex and gender will be given which is a basic concept in cultural studies and needed when moving on to discuss masculinity during the 1930s. This will be followed by a look at the term hard-boiled fiction as it was perceived back then and the main character and the femme fatale of said genre. The literary analysis consists of a look at the world itself by using Huff’s casino metaphor, a closer look at Phyllis’s and Mr. Nirdlinger’s relationship, concluded with Phyllis’s motivation. Based on the theory and the analysis, it will be discussed if the female threat is contained or not and an outlook will be given.",http://books.google.com/books/content?id=nqUlDwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
652,652,Teaching Students with Mental Retardation,['Deanna J. Sands'],en,['Education'],,NOT_MATURE,Paul H Brookes Publishing Company,2002,308.0,1299395805,23.76,EUR,N/A,N/A
653,653,Bibliographic Guide to Dance,,en,['Dance'],,NOT_MATURE,G K Hall,1992,,0816120498,-1.0,Not for sale,N/A,N/A
654,654,Human Motivation and Interpersonal Relationships,['Netta Weinstein'],en,['Psychology'],,NOT_MATURE,Springer Science & Business Media,2014-07-08,360.0,9789401785426,105.99,EUR,"This volume summarizes and organizes a growing body of research supporting the role of motivation in adaptive and rewarding interpersonal interactions with others. The field of human motivation is rapidly growing but most studies have focused on the effects of motivation on individuals' personal happiness and task engagement. Only recently have theorists and empiricists begun to recognize that dispositional and state motivations impact the ways individuals approach interpersonal interactions. In addition, researchers are now recognizing that the quality of interpersonal interactions influences consequent happiness and task engagement, thus helping to explain previous findings to this end. Similarly social psychology and relationships researchers have focused on the impact of cognitions, emotions, and behaviors on people's relationships. In their work, relationships researchers demonstrate that both contextual characteristics and individual differences influence the quality of interactions. Many of these studies seek to understand which characteristics strengthen the bonds between people, encourage empathy and trust and create a sense of well-being after a close interaction. This work seeks to integrate the field of human motivation and interpersonal relationships. Both fields have seen extensive growth in the past decade and each can contribute to the other. However, no single compiled work is available that targets both fields. This is the case, in part because only now is there enough work to make a strong and compelling case for their integration. In the previous years, research has been conducted to show that motivation is relevant and important for interactions among strangers and in close relationships. In addition developmental mechanisms for these relations are identified and mechanisms by which motivation strengthens people's relationships. Finally recent work has demonstrated the many implications for interpersonal relationships, showing that motivation impacts a range of interpersonal processes from prejudice regulation and objectification of others to empathy and care. This book seeks to summarize and organize all these findings and present them in a way that is relevant to both motivation researchers and social and relationship researchers.",http://books.google.com/books/content?id=0I_FBAAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
655,655,How Mentally Handicapped Children Learn Under Classroom Conditions: Brief screening instruments for evaluating the academic skills and personal adjustment of educable mentally handicapped children,['Chicago (Ill.). Board of Education'],en,['Children with mental disabilities'],,NOT_MATURE,,1961,,UOM:39015070545168,0.0,Free,N/A,http://books.google.com/books/content?id=_QFYAAAAMAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
656,656,The life of Elisha Williams Keyes,['Richard Watson Hantke'],en,['Biography & Autobiography'],,NOT_MATURE,,1942,692.0,9780870206306,21.64,EUR,"Although the years from 1873-1893 lacked the well known, dramatic events of the periods before and after, this period presented a major transformation in Wisconsin's economy. The third volume in the History of Wisconsin series presents a balanced, comprehensive, and witty account of these two decades of dynamic growth and change in Wisconsin society, business, and industry. Concentrating on three major areas: the economy, communities, and politics and government, this volume in the History of Wisconsin series adds substantially to our knowledge and understanding of this crucial, but generally little-understood, period.",http://books.google.com/books/content?id=9YpriTQxe_cC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
