,Unnamed: 0,title,authors,language,categories,averageRating,maturityRating,publisher,publishedDate,pageCount,isbn,price,currency,description,thumbnail
530,530,أساسيات تصميم المنطق والحاسب,,ar,,,NOT_MATURE,KSUP,,,0,-1,N/A,N/A,http://books.google.com/books/content?id=sMSLDwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
531,531,يوميات آن فرانك,,en,,,NOT_MATURE,,2009,,9782304224573,-1,N/A,N/A,http://books.google.com/books/content?id=qiM4UQlkrq0C&printsec=frontcover&img=1&zoom=1&source=gbs_api
532,532,The Red Badge of Courage (Arabic Edition),['Stephen Crane'],en,,,NOT_MATURE,Createspace Independent Publishing Platform,2016-05-30,134.0,9780486264653,-1,N/A,"Small masterpiece set the pattern for the treatment of war in modern fiction. Amid the nightmarish chaos of a Civil War battle, a young soldier discovers courage, humility, and, perhaps, wisdom. Widely praised for uncanny re-creation of the sights, sounds, and sense of actual combat. An enduring landmark of American fiction.",http://books.google.com/books/content?id=CVaMCgAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
533,533,Stand By Me,"[""Sheila O'Flanagan""]",en,['Fiction'],4.5,NOT_MATURE,Hachette UK,2010-02-09,496.0,0674016114,-1,N/A,"Drawing upon work in the fields of psychology and personal relations, Rhodes outlines a model of youth mentoring, explores the potential that exists in such relationships, and also exposes the risk of unsuccessful mentoring relationships.",http://books.google.com/books/content?id=cIIOJBzHisYC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
534,534,خمسة عقول لأجل المستقبل,['Howard Gardner'],ar,['Philosophy'],,NOT_MATURE,العبيكان للنشر,2008-01-01,257.0,OCLC:1325205042,-1,N/A,N/A,N/A
535,535,نقطة التحول,['مالكولم غلادويل'],ar,,,NOT_MATURE,,2006,240.0,OCLC:1158726758,-1,N/A,N/A,N/A
536,536,You Can Heal Your Life,['Louise L. Hay'],en,['Health & Fitness'],4.5,NOT_MATURE,ReadHowYouWant.com,2009-12,346.0,0942494946,-1,N/A,"""New York Times"" Bestseller! As featured on ""Oprah!"" and"" Donahue! ""Over 16 Million copies sold worldwide, 3 Million in the USA! Louise L. Hay, best selling author, is an internationally known leader, her key message is: ""If we are willing to do the mental work, almost anything can be healed."" The author has a great deal of experience and first hand information to share about healing, including how she cured herself after having been diagnosed as being terminally ill with cancer. By listening to this four CD set and doing the exercises and repeating the affirmations and beneficial thought patterns, YOU CAN CREATE THE LIFE YOU'VE ALWAYS WANTED. ""An excellent book for restructuring one's life and finding self-esteem and self love."" -Bernie S. Siegel, M.D. Author of Love, Medicine Miracles",http://books.google.com/books/content?id=eG-VrlR5DjwC&printsec=frontcover&img=1&zoom=1&source=gbs_api
537,537,The E-Myth Revisited (Limadha tafshal mu’dham al-sharikat al-saghira?),['Michael E. Gerber'],en,['Business & Economics'],,NOT_MATURE,Bloomsbury Qatar Foundation Publishing,2016-04-07,268.0,999219491X,-1,N/A,"In this long-running business best-seller, Michael Gerber dispels the myths surrounding starting your own business and shows how commonplace assumptions can get in the way of running a business. He walks you through the steps in the life of a business from entrepreneurial infancy, through adolescent growing pains, to the mature entrepreneurial perspective, the guiding light of all businesses that succeed. He then shows how to apply the lessons of franchising to any business whether or not it is a franchise. Finally, Gerber draws the vital, often overlooked distinction between working on your business and working in your business. After you have read The E-Myth Revisited, you will truly be able to grow your business in a predictable and productive way.",http://books.google.com/books/content?id=CsFZLwEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
538,538,ʻĀʼid ilá Ḥayfā,['Ghassān Kanafānī'],en,,,NOT_MATURE,,2004,76.0,9780748655076,-1,N/A,"Considers the Arabic novel within the triangle of the nation-state, modernity and tradition.The novel is now a major genre in the Arabic literary field; this book explores the development of the novel, especially the ways in which the genre engages with a",http://books.google.com/books/content?id=MZdvAAAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
539,539,قواعد اللغة الإنكليزية,['محمد أحمد'],ar,['Foreign Language Study'],,NOT_MATURE,Al Manhal,2011-01-01,400.0,0,-1,N/A,قواعد اللغة الإنكليزية بطريقة مبسطة,http://books.google.com/books/content?id=cTj2DwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
540,540,‏لغة العربية للشئون التجارية : المرحلة المتقدمة,['Raji M. Rammuny'],ar,['Business & Economics'],,NOT_MATURE,University of Michigan Press,2000,392.0,0472085115,-1,N/A,A text in business Arabic for advanced learners,http://books.google.com/books/content?id=3Ak8ZUN4WFMC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
541,541,اللغة العربية للمراحل المتقدمة من خلال نصوص ومواد سمعية بصرية أصيلة,['Raji M. Rammuny'],ar,['Foreign Language Study'],,NOT_MATURE,University of Michigan Press,1994,344.0,0472082612,-1,N/A,N/A,http://books.google.com/books/content?id=hiN0aNdLW1AC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
542,542,"Al-Muhit-English-Arabic Oxford Study Dictionary, Dr. Mohamad Badawi, 1996",['Academia Internatinal Publication'],ar,['Reference'],,NOT_MATURE,Bukupedia ,1996-07-16,1249.0,0,-1,N/A,N/A,N/A
543,543,"Oxford English-Arabic Dictionary, Al-Muhit, 1996",['Dr. Mohamad Badawi'],ar,['Reference'],,NOT_MATURE,Bukupedia ,1996-06-06,1249.0,0804747687,-1,N/A,"Opening with the provocative query what might an anthropology of the secular look like? this book explores the concepts, practices, and political formations of secularism, with emphasis on the major historical shifts that have shaped secular sensibilities and attitudes in the modern West and the Middle East. Talal Asad proceeds to dismantle commonly held assumptions about the secular and the terrain it allegedly covers. He argues that while anthropologists have oriented themselves to the study of the strangeness of the non-European world and to what are seen as non-rational dimensions of social life (things like myth, taboo, and religion),the modern and the secular have not been adequately examined. The conclusion is that the secular cannot be viewed as a successor to religion, or be seen as on the side of the rational. It is a category with a multi-layered history, related to major premises of modernity, democracy, and the concept of human rights. This book will appeal to anthropologists, historians, religious studies scholars, as well as scholars working on modernity.",http://books.google.com/books/content?id=CeJ85XwCPxQC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
544,544,دائرة المعارف,['Fuʼād Afrām Bustānī'],ar,"['Encyclopedias and dictionaries, Arabic']",,NOT_MATURE,,1977,,9647025653,-1,N/A,N/A,N/A
545,545,al-Thaqāfah,,ar,['Arabic literature'],,NOT_MATURE,,1981,,9004071725,-1,N/A,N/A,http://books.google.com/books/content?id=1vavqjJ0uwoC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
546,546,الإسلام الديمقراطي المدني,['شيريل بينارد'],ar,,,NOT_MATURE,تنوير للنشر والإعلام,2013-12-15,134.0,9789775015082,-1,N/A,"تُعتبر مؤسسة راند أهم مراكز الدراسات الاستراتيجيّة الأميريكيّة على الإطلاق، ويعدُّها البعض ""العقل الاستراتيجي الأميريكي""، وهي الذراع البحثي شبه الرسمي للإدارة الأميريكيّة والبنتاغون بوجه خاص. وفي إطار الجهود الاميريكيّة لإعادة رسم الخريطة السياسيّة والاقتصاديّة للعالم الإسلامي بعد 11 سبتمبر 2001؛ صدر هذا التقرير/الكتاب. والدراسة تحاول تحديد ملامح الاستراتيجية التي يتعين على الإدارة الأميريكيّة تبنّيها من أجل ""إعادة بناء الدين الإسلامي""؛ وذلك لدمجه في المنظومة الديمقراطيّة الغربيّة. وهي استراتيجيّة تُبنى أساسًا على قطع موارد الأصوليين، ودعم وتمويل الحداثيين والعلمانيين. وهذه الدراسة موجّهة باﻷصل لصانع القرار الأميريكي؛ لاستكمال البُعد المعرفي في السياسات الأميريكية في مواجهة ""التطرف الإسلامي""، فيجب قراءتها في هذا السياق. والانتباه إلى أن المصطلح المستخدم ليس مُطلقًا، بل هو يُعبّر عن رؤية متحيّزة بطبيعتها لإمبرياليّة معرفيّة؛ تسعى لتشكيل ""اﻵخر"" المسلم طبقًا لتصوّراتها الخاصة، والتي تُسبغ عليها مطلقيّة معرفيّة وإنسانيّة.",http://books.google.com/books/content?id=uN1QDQAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
547,547,رؤيتي,,ar,['Dubayy (United Arab Emirates : Emirate)'],5.0,NOT_MATURE,,2006,223.0,UCLA:L0097104657,-1,N/A,N/A,http://books.google.com/books/content?id=MoeEbmpzmlsC&printsec=frontcover&img=1&zoom=1&source=gbs_api
548,548,Senouhi Cumulative Book Index for Egyptian Region UAR,,en,,,NOT_MATURE,,1956,,UCAL:$B250496,-1,N/A,N/A,http://books.google.com/books/content?id=m2ZLAAAAIAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
549,549,Happiness Key,['Emilie Richards'],en,['Fiction'],4.0,NOT_MATURE,MIRA,2010-06-01,400.0,9781426856037,-1,N/A,"Meet four women who think they share nothing but a spit of land called Happiness Key. With her husband in prison, pampered Tracy Deloche is left with five ramshackle beach houses and no idea how to start over. Janya Kapur left her close-knit Indian family for an arranged marriage to a man she barely knows. Wanda Gray takes a job guaranteed to destroy her already failing marriage—if her husband cares enough to notice. Widow Alice Brooks has grown forgetful and confused. Her family comes to stay with her, but Alice isn't sure she's grateful. When the only other resident of Happiness Key dies alone in his cottage, the four women warily join forces to find his family. Together they discover difficult truths about their own lives and the men they love—and uncover the treasure of an unlikely friendship.",http://books.google.com/books/content?id=iKzSasju3bIC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
550,550,Three Prescriptions for Happiness,"['Ken Keyes, Jr.']",en,['Self-Help'],5.0,NOT_MATURE,Axios Press,2010-07-01,126.0,9781604190274,-1,N/A,"Originally published: Prescriptions for happiness. Coos Bay, OR: Love line Books, 1981.",http://books.google.com/books/content?id=3khlOsB3V24C&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
551,551,Handbook of Research Methods and Applications in Happiness and Quality of Life,"['Luigino Bruni', 'Pier Luigi Porta']",en,['Business & Economics'],,NOT_MATURE,Edward Elgar Publishing,2016-04-29,552.0,9781783471171,-1,N/A,"Offering a thorough assessment of recent developments in the economic literature on happiness and quality of life, this major research Handbook astutely considers both methods of estimation and policy application. Luigino Bruni and Pier Luigi Porta’s refreshing, and constructively critical, approach emphasizes the subject’s integral impact on latter-day capitalism. Expert contributors critically present in-depth research on a wide range of topics including: • the history of the idea of quality of life and the impact of globalization • links between happiness and health • comparisons between hedonic and eudaimonic well-being • the relational and emotional side of human life, including subjective indicators of well-being • genetic and environmental contributions to life satisfaction • the impact of culture, fine arts and new media. Accessible and far-reaching, the Handbook of Research Methods and Applications in Happiness and Quality of Life will prove an invaluable resource for students and scholars of welfare and economics as well as practicing psychologists and researchers.",http://books.google.com/books/content?id=8A3xCwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
552,552,Hypnofacts 7,['Trevor Eddolls'],en,,,NOT_MATURE,Lulu.com,,,9780244790127,-1,N/A,N/A,http://books.google.com/books/content?id=eO2eDwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
553,553,Discovering the Secrets of Happiness,['Ken Keyes'],en,['Psychology'],,NOT_MATURE,,1989,231.0,0915972158,-1,N/A,The author recounts how he has overcome the problems in his own life to find true happiness and offers guidelines for leading a happy life,http://books.google.com/books/content?id=KvpIAAAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
554,554,The Routledge Handbook of Positive Communication,"['José Antonio Muñiz Velázquez', 'Cristina M. Pulido']",en,['Language Arts & Disciplines'],,NOT_MATURE,Routledge,2018-12-17,410.0,9781351801591,-1,N/A,"The Routledge Handbook of Positive Communication forms a comprehensive reference point for cross-disciplinary approaches to understanding the central role of communication in the construction of hedonic and eudemonic happiness,or subjective and psychological well-being. Including contributions from internationally recognized authors in their respective fields, this reference uses as its focus five main scenarios where communication affects the life of individuals: mass and digital media, advertising and marketing communication, external and internal communication in companies and organizations, communication in education, and communication in daily life interactions.",http://books.google.com/books/content?id=J6t-DwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
555,555,"How to make your life work, or, Why aren't you happy?","['Ken Keyes', 'Tolly Burkan']",en,['Self-Help'],,NOT_MATURE,,1980,190.0,9798612412809,-1,N/A,"This book by Ken Keyes and Tolly Burkan contains the key to total happiness. It became an international bestseller when it was first released in the 1970s. A fast, easy read, it reveals the ""science of happiness"" in a way that anyone can quickly absorb. Every other page has an illustration that makes new ideas even easier to understand. As you can see on the cover, the illustrations are brilliant. Teenagers who read this book are more likely to become happy and successful adults. This is the 45-year anniversary edition.",http://books.google.com/books/content?id=On-FzQEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
556,556,Presidential Follies,,en,['Presidential candidates'],,NOT_MATURE,Boru Books,1995,249.0,UOM:39015038445394,-1,N/A,Offers irreverent profiles of potential candidates for the 1996 presidential election and comments on Newt Gingrich's political future and Clinton's chances for reelection,http://books.google.com/books/content?id=BBx3AAAAMAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
557,557,Person to Person,['Sharon L. Hanna'],en,['Psychology'],,NOT_MATURE,,2002-07-01,452.0,UCAL:B4919725,-1,N/A,N/A,http://books.google.com/books/content?id=abtRAQAAIAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
558,558,Small Press Record of Books in Print,['Len Fulton'],en,['Books'],,NOT_MATURE,,1994,,NWU:35556023406747,-1,N/A,N/A,http://books.google.com/books/content?id=V5YgAQAAMAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
559,559,The Internal Revenue Record and Customs Journal,,en,['Customs administration'],,NOT_MATURE,,1884,,UIUC:30112087258635,-1,N/A,N/A,http://books.google.com/books/content?id=YSxHAQAAMAAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
560,560,"The Tryals of Robert Charnock, Edward King, and Thomas Keyes, Etc",,en,,,NOT_MATURE,,1696,,BL:A0020681265,-1,N/A,N/A,http://books.google.com/books/content?id=0RNlAAAAcAAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
561,561,"The Tryals and Condemnation of Robert Charnock, Edward King, and Thomas Keyes, for the Horrid and Execrable Conspiracy to Assassinate His Sacred Majesty, King William, in Order to a French Invasion of this Kingdom ... Together with a True Copy of the Papers Delivered Them to the Sheriffs of London and Middlesex at the Time of Their Execution",,en,,,NOT_MATURE,,1696,76.0,BL:A0020934244,-1,N/A,N/A,http://books.google.com/books/content?id=gIBmAAAAcAAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
562,562,"Hearing on H.R. 1231, the Davis-Bacon Reform Bill of 1993","['United States', 'United States. Congress. House. Committee on Education and Labor. Subcommittee on Labor Standards, Occupational Health, and Safety']",en,['Digital images'],,NOT_MATURE,,1993,143.0,PSU:000021241529,-1,N/A,N/A,http://books.google.com/books/content?id=vz67GvuUNMEC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
563,563,Naval War College Review,['Naval War College (U.S.)'],en,['International relations'],,NOT_MATURE,,1982,,UFL:31262091327717,-1,N/A,N/A,http://books.google.com/books/content?id=zn5R-09VeTcC&printsec=frontcover&img=1&zoom=1&source=gbs_api
564,564,The life of Elisha Williams Keyes,['Richard Watson Hantke'],en,['Biography & Autobiography'],,NOT_MATURE,,1942,692.0,WISC:89011205960,-1,N/A,N/A,http://books.google.com/books/content?id=U2tNAAAAMAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
565,565,International Record of Medicine and General Practice Clinics,"['Edward Swift Dunster', 'Frank Pierce Foster', 'James Bradbridge Hunter', 'Charles Eucharist de Medicis Sajous', 'Gregory Stragnell', 'Henry J. Klaunberg', 'Félix Martí-Ibáñez']",en,['Medicine'],,NOT_MATURE,,1888,,UOM:39015076990244,-1,N/A,N/A,http://books.google.com/books/content?id=Cdg1AQAAMAAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
566,566,The Mechanical Engineer's Pocket-book,['William Kent'],en,['Engineering'],,NOT_MATURE,,1895,1100.0,9781483161204,-1,N/A,"Newnes Mechanical Engineer's Pocket Book is an easy to use pocket book intended to aid mechanical engineers engaged in design and manufacture and others who require a quick, day-to-day reference for useful workshop information. The book is a compilation of useful data, providing abstracts of many technical materials in various technical areas. The text is divided into five main parts: Engineering Mathematics and Science, Engineering Design Data, Engineering Materials, Computer Aided Engineering, and Cutting Tools. These main sections are further subdivided into topic areas that discuss such topics as engineering mathematics, power transmission and fasteners, mechanical properties, and polymeric materials. Mechanical engineers and those into mechanical design and shop work will find the book very useful.",http://books.google.com/books/content?id=a94gBQAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
567,567,Carroll's State Directory,,en,['Government executives'],,NOT_MATURE,,2006,,OCLC:958474884,-1,N/A,N/A,N/A
568,568,Milton and This Pendant World,['George W. Whiting'],en,['Literary Criticism'],,NOT_MATURE,University of Texas Press,2014-11-11,282.0,UCAL:$B683790,-1,N/A,N/A,http://books.google.com/books/content?id=IkU1AQAAIAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
569,569,General McClellan's Peninsula Campaign,['Hiram Ketchum'],en,['Campaign literature'],,NOT_MATURE,,1864,72.0,HARVARD:32044105499925,-1,N/A,N/A,http://books.google.com/books/content?id=dzxAAAAAYAAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
570,570,Journal,['Military Service Institution of the United States'],en,,,NOT_MATURE,,1884,,0,-1,N/A,N/A,http://books.google.com/books/content?id=FTPtdjxkO5oC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
571,571,Journal of the Military Service Institution of the United States,['Military Service Institution of the United States'],en,['Military art and science'],,NOT_MATURE,,1884,,OCLC:852983374,-1,N/A,N/A,N/A
572,572,The Story of One Regiment in the War of the Rebellion,['Maine volunteer infantry. 11th regiment'],en,,,NOT_MATURE,,1896,,UCAL:$B61688,-1,N/A,N/A,http://books.google.com/books/content?id=WRdCAAAAIAAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
573,573,The War of the Rebellion,['United States. War Department'],en,['Confederate States of America'],,NOT_MATURE,,1884,,UCR:31210010130787,-1,N/A,"Official records produced by the armies of the United States and the Confederacy, and the executive branches of their respective governments, concerning the military operations of the Civil War, and prisoners of war or prisoners of state. Also annual reports of military departments, calls for troops, correspondence between national and state governments, correspondence between Union and Confederate officials. The final volume includes a synopsis, general index, special index for various military divisions, and background information on how these documents were collected and published. Accompanied by an atlas.",http://books.google.com/books/content?id=prK_xwYjJ18C&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
574,574,"Fifty Years' Observations of Men and Events, Civil and Military",['Erasmus Darwin Keyes'],en,"['Fair Oaks (Henrico County, Va.), Battle of, 1862']",,NOT_MATURE,,1884,515.0,PSU:000017663533,-1,N/A,N/A,http://books.google.com/books/content?id=mZc5AQAAMAAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
575,575,"Fifty Years' Observation of Men and Events, Civil and Military",['Erasmus Darwin Keyes'],en,"['Pacific Coast Indians, Wars with, 1847-1865']",,NOT_MATURE,,1884,515.0,PSU:000017663533,-1,N/A,N/A,http://books.google.com/books/content?id=mZc5AQAAMAAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
576,576,Report of Major-General B. McClellan,['George Brinton McClellan'],en,"['Maryland Campaign, 1862']",,NOT_MATURE,,1864,147.0,HARVARD:HX2NDV,-1,N/A,N/A,http://books.google.com/books/content?id=oYovAAAAYAAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
577,577,Reports of Committees,,en,['United States'],,NOT_MATURE,,1863,,OXFORD:555095505,-1,N/A,N/A,http://books.google.com/books/content?id=-3FbAAAAQAAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
578,578,All for the Union,['Elisha Hunt Rhodes'],en,['History'],4.5,NOT_MATURE,Vintage,2010-11-17,272.0,STANFORD:36105112102392,-1,N/A,N/A,http://books.google.com/books/content?id=n0ZIAQAAIAAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
579,579,The Keyed Bugle,['Ralph Thomas Dudgeon'],en,['Music'],,NOT_MATURE,Scarecrow Press,2004,370.0,0810851237,-1,N/A,"This new edition of The Keyed Bugle is an expansion rather than a revision of the first edition. The performance practice discussion has been extended to cater to the needs of the reader who wishes to learn the instrument. All chapters contain new information, and the chapters on Performers, Makers and Sellers have been extensively expanded. An additional chapter offers an explanation of the peculiarly distinct acoustics of keyed bugles and provides an analysis of construction styles employed by particular makers. After closely researching instruments that have been documented by the signatures of specific firms and comparing them with unmarked examples, the author enables readers to make confident observations on the nature of regional and manufacturer's styles. The new research in this area provides the groundwork for informed speculation about the origins of undocumented keyed bugles. This work puts the best of current research on the instrument into book form and provides the collector, performer, and serious music student with a clear picture of the instrument's history, repertoire, and technique.",http://books.google.com/books/content?id=Vw0yYt3KyU0C&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
580,580,Network-Aware Security for Group Communications,"['Yan Sun', 'Wade Trappe', 'K. J. Ray Liu']",en,['Technology & Engineering'],,NOT_MATURE,Springer Science & Business Media,2007-10-17,304.0,9780387688480,-1,N/A,"This book aims to fill a growing need in the research community for a reference that describes the state-of-the-art in securing group communications. It focuses on tailoring the security solution to the underlying network architecture (such as the wireless cellular network or the ad hoc/sensor network), or to the application using the security methods (such as multimedia multicasts).",http://books.google.com/books/content?id=E4X3L58w6RAC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
581,581,Bluescreen Compositing,['John Jackman'],en,['Performing Arts'],,NOT_MATURE,Taylor & Francis,2007-04-17,248.0,9781578202836,-1,N/A,"DVD contains: ""blue and greenscreen footage for use in the detailed tutorials.""",http://books.google.com/books/content?id=SNxNnlIgqsUC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
582,582,"Advances in Computing and Communications, Part IV","['Ajith Abraham', 'Jaime Lloret Mauri', 'John Buford', 'Junichi Suzuki', 'Sabu M. Thampi']",en,['Computers'],,NOT_MATURE,Springer,2011-07-06,624.0,9783642227264,-1,N/A,"This volume is the fourth part of a four-volume set (CCIS 190, CCIS 191, CCIS 192, CCIS 193), which constitutes the refereed proceedings of the First International Conference on on Computing and Communications, ACC 2011, held in Kochi, India, in July 2011. The 62 revised full papers presented in this volume were carefully reviewed and selected from a large number of submissions. The papers are the papers of the Workshop on Cloud Computing: Architecture, Algorithms and Applications (CloudComp2011), of the Workshop on Multimedia Streaming (MultiStreams2011), and of the Workshop on Trust Management in P2P Systems (IWTMP2PS2011).",http://books.google.com/books/content?id=MGOrCAAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
583,583,Basic Blueprint Reading and Sketching,"['Thomas P. Olivo', 'C. Thomas Olivo']",en,['Technology & Engineering'],,NOT_MATURE,Cengage Learning,2004,256.0,9781285530284,-1,N/A,"For over 50 years, Basic Blueprint Reading and Sketching has been an international best-seller, with close to $500,000 in sales and THE definitive resource for blueprint reading. The newly revised 9th edition of Basic Blueprint Reading and Sketching continues the traditions in helping to readers achieve competence in reading and sketching technical drawings. This classic interactive book/workbook will help users develop skills in reading and interpreting industrial drawings and preparing basic to advanced technical sketches. This book will provide them with basic principles, concepts, ANSI and SI Metric drafting symbols and standards, terminology, manufacturing process notes, and other related technical information contained on a mechanical or CAD drawing. Each unit features a basic principle and at least one blueprint and assignment that encourages students to practice newly learned skills. This edition contains coverage of the latest ANSI, ISO, AWS and ASME standards. Important Notice: Media content referenced within the product description or the product text may not be available in the ebook version.",http://books.google.com/books/content?id=vJ50AgAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
584,584,Basic TV Technology,['Robert L Hartwig'],en,['Performing Arts'],,NOT_MATURE,CRC Press,2012-11-12,208.0,9781136068140,-1,N/A,"Basic TV Technology is the essential basic guide to the fundamentals underlying all television and video systems, written for students and nontechnical professionals. You don't need to have a math or science background in order to understand this explanation of how the principal pieces of equipment work, what their functions are, and how they are integrated to form a complex video system. An understanding of this material will be necessary for you to succeed in the real world, where one person often has to perform many different roles and functions within a production. Armed with some basic technical background information, you'll be more effective at figuring out new applications and at problem-solving. The fourth edition of Basic TV Technology has been updated to reflect the industry shift to digital video and includes new information on compression, television standards, LCD displays, HD, and equipment. This book features the accessible Media Manual format, in which every topic is covered in two pages: one of explanatory text and one of figures. For more information on TV technologies, go to: http://www.insightmedia.info/news/",http://books.google.com/books/content?id=gJ3cAwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
585,585,Basic Radio,,en,['Electricity'],,NOT_MATURE,,1961,,9780750626323,-1,N/A,On radio technology,http://books.google.com/books/content?id=jdtNxysaQUEC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
586,586,InfoWorld,,en,,,NOT_MATURE,,1981-02-16,36.0,0,-1,N/A,"InfoWorld is targeted to Senior IT professionals. Content is segmented into Channels and Topic Centers. InfoWorld also celebrates people, companies, and projects.",http://books.google.com/books/content?id=KzAEAAAAMBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
587,587,The Gamification of Work,['Emmanuelle Savignac'],en,['Business & Economics'],,NOT_MATURE,John Wiley & Sons,2017-02-21,198.0,9781119384557,-1,N/A,"Despite the traditional opposition between play and work, games and their structure are increasingly used in workplaces. This phenomenon of using game elements or mechanisms in other contexts than games is named “gamification”. In workplaces, the gamification is supposed to abolish the separation between work and leisure or between constraint and pleasure. This book reviews a century of game theories in the social sciences and analyzes the uses of games in workplaces. We critically question the explicit functions (learning, experimentation...) which are supposed to be conveyed by games. Finally, we show that game, understood as a structure, could have efficient social functions in the workplace.",http://books.google.com/books/content?id=PbnyDQAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
588,588,NS Basic Programming for Palm OS,['Michael J. Verive'],en,['BASIC (Computer program language)'],,NOT_MATURE,,2002,317.0,PSU:000051337797,-1,N/A,N/A,http://books.google.com/books/content?id=MbDgAAAAMAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
589,589,"Commerce, Justice, Science, and Related Agencies Appropriations for 2014","['United States. Congress. House. Committee on Appropriations. Subcommittee on Commerce, Justice, Science, and Related Agencies']",en,['Administrative agencies'],,NOT_MATURE,,2013,,MINN:31951D03492894G,-1,N/A,N/A,http://books.google.com/books/content?id=_wJEAQAAMAAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
590,590,The Iron Age,,en,['Hardware'],,NOT_MATURE,,1890,,1409586421,-1,N/A,"The Usborne Beginners series is a great introduction to non-fiction for young readers. Each book is packed with brilliant photographs and illustrations, and simple, bite-sized chunks of text. This book will show what life was like in the Iron Age -- where people lived and how they grew food, what clothes they wore, what they believed in and how they defended themselves. It also covers how they made iron and shaped it into tools, weapons and many other things. Internet links via Usborne Quicklinks allow readers to discover more online, through quizzes, games, interactive maps and videos.",http://books.google.com/books/content?id=ARsurgEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
591,591,Chilton Automobile Directory,,en,['Automobiles'],,NOT_MATURE,,1919-10,,NYPL:33433090813415,-1,N/A,N/A,http://books.google.com/books/content?id=hiBbAAAAYAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
592,592,American Machinist,,en,['Mechanical engineering'],,NOT_MATURE,,1925-02,,UVA:X001040900,-1,N/A,N/A,http://books.google.com/books/content?id=sDZQAAAAYAAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
593,593,Directory of Environmental Life Scientists: Ohio River Valley region,['Institute of Ecology'],en,['Biologists'],,NOT_MATURE,,1974,,OCLC:631277515,-1,N/A,N/A,N/A
